repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
ARMmbed/mbed-ls,8c2d3a49a969d36cd77a98846a2e9075e2dd4265,b5120e1666ea7848f52fdf6d971483db1ba9dd61,master,1527707558,38,30,0,0,0,0,0,0,0,0,0,0,0,777,815,815,777,1042,974,0,0,2,1,0,0,155,75,0,1,230,1,
ARMmbed/mbed-ls,b5120e1666ea7848f52fdf6d971483db1ba9dd61,1b56817986f985bb82710e058251299dfbeeb07e,master,1527707475,1,0,0,0,1,0,0,0,0,0,0,0,0,776,778,777,777,974,973,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,1b56817986f985bb82710e058251299dfbeeb07e,dd076430a103413842220a0675559a6d256af7a6,master,1524773704,3,2,0,0,1,11,0,0,7,0,0,0,0,767,778,777,768,974,980,0,0,1,1,0,0,6,44,12,0,50,12,
ARMmbed/mbed-ls,dd076430a103413842220a0675559a6d256af7a6,284beb31959e282bc233c16ab32ca4591a6d82cd,v1.4.4,1524752457,0,0,0,0,0,0,0,0,0,0,0,0,0,768,768,768,768,981,981,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,dd076430a103413842220a0675559a6d256af7a6,284beb31959e282bc233c16ab32ca4591a6d82cd,master,1524752457,0,0,0,0,0,0,0,0,0,0,0,0,0,768,768,768,768,981,981,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,284beb31959e282bc233c16ab32ca4591a6d82cd,74979f532f52918d195e9217690ef374fd550d7c,master,1524687406,16,0,0,0,14,2,0,0,0,0,0,0,0,752,782,768,766,981,967,0,0,1,1,0,0,20,24,22,33,44,55,
ARMmbed/mbed-ls,74979f532f52918d195e9217690ef374fd550d7c,62a384e42bc1b3735eae2daf9d797fa1661afd7d,v1.4.3,1524585973,0,0,0,0,0,0,0,0,0,0,0,0,0,766,766,766,766,981,981,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,74979f532f52918d195e9217690ef374fd550d7c,62a384e42bc1b3735eae2daf9d797fa1661afd7d,master,1524585973,0,0,0,0,0,0,0,0,0,0,0,0,0,766,766,766,766,981,981,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,62a384e42bc1b3735eae2daf9d797fa1661afd7d,0481de3450f8e6c4dfdd96135bb72f087d222f45,master,1524240131,171,38,0,0,126,29,0,0,5,0,0,0,0,590,899,766,723,981,803,0,0,1,1,0,0,312,298,251,73,610,324,
ARMmbed/mbed-ls,0481de3450f8e6c4dfdd96135bb72f087d222f45,a8031d01b10cdab0d0c221b23390a3ec4d4c3755,master,1524240051,6,0,0,0,6,0,0,0,0,0,0,0,0,715,727,721,721,926,920,0,0,1,1,0,0,6,93,7,64,99,71,
